Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
data/IMG/robocam_2020_09_03_08_41_43_213.jpg;0;1;0;4.284883;110.1996;94.4156;1.408179;39.60977;-0.001200501
data/IMG/robocam_2020_09_03_08_41_43_263.jpg;0;1;0;4.308717;110.3331;94.52513;1.407332;39.59041;-0.001222599
data/IMG/robocam_2020_09_03_08_41_43_313.jpg;0;1;0;4.344792;110.535;94.69065;1.419049;39.56138;-0.001259489
data/IMG/robocam_2020_09_03_08_41_43_363.jpg;0;1;0;4.368792;110.6706;94.80178;1.434161;39.54195;-0.001267344
data/IMG/robocam_2020_09_03_08_41_43_413.jpg;0;1;0;4.404721;110.8757;94.96964;1.465543;39.51249;-0.001309583
data/IMG/robocam_2020_09_03_08_41_43_462.jpg;0;0.8974692;0;4.428072;111.0133;95.08217;1.485084;39.49226;-0.001819042
data/IMG/robocam_2020_09_03_08_41_43_513.jpg;0;0.747436;0;4.457769;111.2206;95.25151;1.485616;39.46994;-0.001451583
data/IMG/robocam_2020_09_03_08_41_43_562.jpg;0;0.5973192;0;4.473045;111.3592;95.36469;1.475693;39.45352;-0.001284235
data/IMG/robocam_2020_09_03_08_41_43_613.jpg;0;0.4499952;0;4.487219;111.5675;95.53453;1.438005;39.42518;-0.001197154
data/IMG/robocam_2020_09_03_08_41_43_663.jpg;0;0.297346;0;4.491994;111.7063;95.64761;1.392799;39.40538;-0.001126994
data/IMG/robocam_2020_09_03_08_41_43_713.jpg;0;0.1481111;0;4.491171;111.9139;95.8167;1.288364;39.37571;-0.001007227
data/IMG/robocam_2020_09_03_08_41_43_763.jpg;0;0;0;4.485865;112.0518;95.92889;1.191485;39.35651;-0.0008835266
data/IMG/robocam_2020_09_03_08_41_43_813.jpg;0;0;0;4.471857;112.2575;96.09623;1.006605;39.32919;-0.0006810696
data/IMG/robocam_2020_09_03_08_41_43_862.jpg;0;0;0;4.462329;112.394;96.20723;0.862695;39.31228;-0.0004439859
data/IMG/robocam_2020_09_03_08_41_43_913.jpg;0;0;0;4.44801;112.5979;96.37302;0.6252675;39.28905;5.835357E-05
data/IMG/robocam_2020_09_03_08_41_43_963.jpg;0;0;0;4.438415;112.7333;96.48316;0.4575057;39.27677;0.003802855
data/IMG/robocam_2020_09_03_08_41_44_013.jpg;0;0;0;4.424094;112.9356;96.64792;0.1997513;39.26309;0.01474508
data/IMG/robocam_2020_09_03_08_41_44_063.jpg;0;0;0;4.414465;113.0701;96.75752;0.02759614;39.25721;0.02604152
data/IMG/robocam_2020_09_03_08_41_44_113.jpg;0;0;0;4.399801;113.272;96.92159;359.807;39.23978;0.01693438
data/IMG/robocam_2020_09_03_08_41_44_163.jpg;0;0;0;4.389337;113.4066;97.03088;359.6891;39.22395;-0.005690712
data/IMG/robocam_2020_09_03_08_41_44_213.jpg;0;0;0;4.373583;113.6077;97.1952;359.5348;39.22296;0.001767877
data/IMG/robocam_2020_09_03_08_41_44_262.jpg;0;0;0;4.363626;113.7418;97.30447;359.4482;39.21989;-0.001614814
data/IMG/robocam_2020_09_03_08_41_44_312.jpg;0;0;0;4.34782;113.9423;97.46812;359.3334;39.21824;-0.002153176
data/IMG/robocam_2020_09_03_08_41_44_362.jpg;-2.29581;0;0;4.337886;114.076;97.57693;359.2748;39.15117;0.004261499
data/IMG/robocam_2020_09_03_08_41_44_412.jpg;-4.513766;0;0;4.321321;114.2775;97.73826;359.2068;38.82449;359.9787
data/IMG/robocam_2020_09_03_08_41_44_463.jpg;-6.797114;0;0;4.310699;114.4128;97.84368;359.161;38.38913;359.9093
data/IMG/robocam_2020_09_03_08_41_44_513.jpg;-9.00351;0;0;4.292286;114.6177;97.99943;359.1521;37.45219;359.7869
data/IMG/robocam_2020_09_03_08_41_44_562.jpg;-11.29527;0;0;4.280138;114.7561;98.09979;359.1473;36.5942;359.6278
data/IMG/robocam_2020_09_03_08_41_44_613.jpg;-13.54338;0;0;4.26034;114.9666;98.24776;359.2579;35.11489;359.4162
data/IMG/robocam_2020_09_03_08_41_44_662.jpg;-15;0;0;4.24621;115.1096;98.34435;359.4355;34.01215;359.3044
data/IMG/robocam_2020_09_03_08_41_44_713.jpg;-15;0;0;4.216727;115.3282;98.48219;359.7601;32.17198;359.0684
data/IMG/robocam_2020_09_03_08_41_44_763.jpg;-15;0;0;4.200541;115.4763;98.56917;0.0002449797;30.80265;358.8722
data/IMG/robocam_2020_09_03_08_41_44_813.jpg;-15;0;0;4.181755;115.6962;98.69305;0.1372838;28.60016;358.6871
data/IMG/robocam_2020_09_03_08_41_44_863.jpg;-13.54357;0;0;4.173376;115.8415;98.77238;0.09780814;27.14991;358.6861
data/IMG/robocam_2020_09_03_08_41_44_913.jpg;-11.29236;0;0;4.159752;116.0597;98.8849;359.9082;25.27631;358.8101
data/IMG/robocam_2020_09_03_08_41_44_963.jpg;-9.017832;0;0;4.144055;116.2076;98.95532;359.8354;24.30697;358.8977
data/IMG/robocam_2020_09_03_08_41_45_013.jpg;-6.742095;0;0;4.118073;116.433;99.05482;359.8128;23.1919;358.9644
data/IMG/robocam_2020_09_03_08_41_45_063.jpg;-4.491915;0;0;4.106109;116.5847;99.11901;359.8535;22.63088;359.0161
data/IMG/robocam_2020_09_03_08_41_45_113.jpg;-2.24115;0;0;4.090768;116.8127;99.21236;359.9171;22.01151;359.0682
data/IMG/robocam_2020_09_03_08_41_45_163.jpg;0;0;0;4.081576;116.9643;99.27351;359.9391;21.7883;359.094
data/IMG/robocam_2020_09_03_08_41_45_213.jpg;0;0;0;4.067969;117.191;99.36454;359.9514;21.65963;359.1438
data/IMG/robocam_2020_09_03_08_41_45_262.jpg;0;0;0;4.058972;117.3416;99.42474;359.9476;21.62956;359.1827
data/IMG/robocam_2020_09_03_08_41_45_313.jpg;0;0;0;4.045357;117.5667;99.51443;359.9243;21.61302;359.2483
data/IMG/robocam_2020_09_03_08_41_45_363.jpg;0;0;0;4.036386;117.7162;99.57396;359.901;21.61114;359.3007
data/IMG/robocam_2020_09_03_08_41_45_413.jpg;0;0.1492052;0;4.024696;117.9399;99.6629;359.8577;21.61198;359.3869
data/IMG/robocam_2020_09_03_08_41_45_462.jpg;0;0.3019291;0;4.021201;118.089;99.72205;359.8304;21.61218;359.4462
data/IMG/robocam_2020_09_03_08_41_45_512.jpg;0;0.4520913;0;4.024002;118.3131;99.81102;359.8105;21.61481;359.5435
data/IMG/robocam_2020_09_03_08_41_45_562.jpg;0;0.6018451;0;4.030354;118.4631;99.87051;359.8158;21.61568;359.6086
data/IMG/robocam_2020_09_03_08_41_45_613.jpg;0;0.749436;0;4.047922;118.6896;99.96024;359.8597;21.61608;359.7042
data/IMG/robocam_2020_09_03_08_41_45_663.jpg;0;0.9018663;0;4.064181;118.8419;100.0205;359.9182;21.61618;359.7662
